mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_cluster_selection_method,param_min_cluster_size,param_min_samples,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.09673635164896648,0.008053685213556875,0.16257540384928384,0.023293622204572942,1.0,eom,5,5,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 5, 'min_samples': 5}",0.23682308197021484,0.38128387928009033,0.2256300449371338,0.2812456687291463,0.07088513571115002,85
0.09444602330525716,0.010585336536667045,0.15595213572184244,0.0061014579876287195,1.0,eom,5,10,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 5, 'min_samples': 10}",0.41520145535469055,0.28477776050567627,0.39700254797935486,0.3656605879465739,0.057673355422526086,79
0.10030762354532878,0.008088979553302551,0.18006285031636557,0.03490340720324153,1.0,eom,5,15,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 5, 'min_samples': 15}",0.41459423303604126,0.41135305166244507,0.3051016926765442,0.3770163257916768,0.050868537468244136,73
0.12491106986999512,0.005721062986406551,0.18027385075887045,0.006349135323394188,1.0,eom,5,25,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 5, 'min_samples': 25}",0.44735580682754517,0.4396964907646179,0.327292263507843,0.4047815203666687,0.054882328528332636,67
0.11022138595581055,0.001537620992389174,0.1674036979675293,0.005536549334250293,1.0,eom,5,35,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 5, 'min_samples': 35}",0.36729758977890015,0.34666499495506287,0.4082053005695343,0.37405596176783246,0.025574192691542576,76
0.12433878580729167,0.006173701197178759,0.1763300895690918,0.007552944997648398,1.0,eom,10,5,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 10, 'min_samples': 5}",0.30306825041770935,0.28477776050567627,0.23739910125732422,0.27508170406023663,0.02767212099818265,88
0.13761234283447266,0.014034453796835667,0.16357294718424478,0.006924647797206997,1.0,eom,10,10,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 10, 'min_samples': 10}",0.41520145535469055,0.28477776050567627,0.39700254797935486,0.3656605879465739,0.057673355422526086,79
0.11431550979614258,0.000860616195500394,0.1683821678161621,0.0018933097334277052,1.0,eom,10,15,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 10, 'min_samples': 15}",0.41459423303604126,0.41135305166244507,0.31150951981544495,0.3791522681713104,0.04784894542916868,70
0.16103657086690268,0.009502673186432211,0.13374408086140951,0.02430052374781007,1.0,eom,10,25,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 10, 'min_samples': 25}",0.47938239574432373,0.4396964907646179,0.35565873980522156,0.42491254210472107,0.05158042014316532,49
0.1401970386505127,0.0002034453364049452,0.14424888292948404,0.017222454605737465,1.0,eom,10,35,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 10, 'min_samples': 35}",0.4232867658138275,0.4021090865135193,0.4082053005695343,0.4112003842989604,0.008901363942167532,58
