mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_cluster_selection_method,param_min_cluster_size,param_min_samples,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.06129169464111328,0.0027194865158135647,0.1695744196573893,0.01114758102051538,1.0,eom,5,5,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 5, 'min_samples': 5}",0.23921723663806915,0.2811970114707947,0.13929995894432068,0.21990473568439484,0.05951707261360381,85
0.049369255701700844,0.008450960586350476,0.0837556521097819,0.023694296605594765,1.0,eom,5,10,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 5, 'min_samples': 10}",0.2165350317955017,0.26405367255210876,0.2363927811384201,0.23899382849534354,0.01948639508911432,82
0.05239041646321615,0.0062657957924222235,0.1174313227335612,0.036579982034330244,1.0,eom,5,15,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 5, 'min_samples': 15}",0.2463414967060089,0.27722761034965515,0.2971460521221161,0.2735717197259267,0.02090135346409534,79
0.057622671127319336,0.002279770878761472,0.13965400060017905,0.0023314470744683195,1.0,eom,5,25,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 5, 'min_samples': 25}",0.4251340627670288,0.36519262194633484,0.4195909798145294,0.40330588817596436,0.027044990160502748,55
0.0627287228902181,0.001296259652513247,0.14849654833475748,0.003022975246923884,1.0,eom,5,35,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 5, 'min_samples': 35}",0.4070281982421875,0.3656831681728363,0.42215123772621155,0.3982875347137451,0.02386713387288453,61
0.06010150909423828,0.006588580003258689,0.1539602279663086,0.012869378036214407,1.0,eom,10,5,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 10, 'min_samples': 5}",0.33922889828681946,0.348057359457016,0.1960005760192871,0.2944289445877075,0.06969262627633345,76
0.061598777770996094,0.004877279182951475,0.1567693551381429,0.0018412462069357673,1.0,eom,10,10,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 10, 'min_samples': 10}",0.22258098423480988,0.1816864311695099,0.2532103657722473,0.21915926039218903,0.02929959556951296,88
0.06627972920735677,0.007075692499668879,0.1566940943400065,0.0013276286621647071,1.0,eom,10,15,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 10, 'min_samples': 15}",0.34383219480514526,0.2969972491264343,0.3152153789997101,0.31868160764376324,0.01927674056026402,73
0.09169356028238933,0.0041749135359651765,0.0849458376566569,0.006699799687676946,1.0,eom,10,25,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 10, 'min_samples': 25}",0.4251340627670288,0.36519262194633484,0.4195909798145294,0.40330588817596436,0.027044990160502748,55
0.08889516194661458,0.0047879102720149195,0.09386642773946126,0.010804829119696678,1.0,eom,10,35,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 10, 'min_samples': 35}",0.4070281982421875,0.3656831681728363,0.44941750168800354,0.4073762893676758,0.034185284630291315,52
