mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_cluster_selection_method,param_min_cluster_size,param_min_samples,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.11892970403035481,0.01328962495879951,0.17942428588867188,0.030505493379649695,1.0,eom,5,5,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 5, 'min_samples': 5}",0.4705083966255188,0.4294605255126953,0.35908937454223633,0.41968609889348346,0.046008725131214796,82
0.11893256505330403,0.02225416939978181,0.1430070400238037,0.038585306186048315,1.0,eom,5,10,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 5, 'min_samples': 10}",0.40107670426368713,0.3759680688381195,0.4253076910972595,0.40078415473302204,0.020143878641572074,88
0.12423062324523926,0.004239804400733324,0.17162577311197916,0.03598345570407402,1.0,eom,5,15,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 5, 'min_samples': 15}",0.40784209966659546,0.4456564784049988,0.4723435044288635,0.4419473608334859,0.026462879270731463,79
0.12151209513346355,0.005521894077613353,0.1865204175313314,0.024770687549509725,1.0,eom,5,25,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 5, 'min_samples': 25}",0.5361179113388062,0.3985272943973541,0.4240429699420929,0.4528960585594177,0.059761581915986496,73
0.12010939915974934,0.002774269309477893,0.19288253784179688,0.006606070109315639,1.0,eom,5,35,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 5, 'min_samples': 35}",0.4675776958465576,0.49303707480430603,0.49254921078681946,0.48438799381256104,0.011888344182552744,55
0.11843315760294597,0.007405702650824044,0.19008302688598633,0.005535443405929871,1.0,eom,10,5,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 10, 'min_samples': 5}",0.5034465789794922,0.3966526389122009,0.4323022961616516,0.44413383801778156,0.04439388430699335,76
0.1297601064046224,0.015336235674747166,0.1838977336883545,0.009595450448201412,1.0,eom,10,10,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 10, 'min_samples': 10}",0.43018803000450134,0.3759680688381195,0.4253076910972595,0.41048792997996014,0.024490406787166723,85
0.1418269475301107,0.0177928663073865,0.16687456766764322,0.013747944456264304,1.0,eom,10,15,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 10, 'min_samples': 15}",0.4410336911678314,0.4456564784049988,0.4723435044288635,0.45301122466723126,0.013799645431351783,70
0.18204045295715332,0.0020852959331418416,0.14278531074523926,0.01983219941136854,1.0,eom,10,25,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 10, 'min_samples': 25}",0.5361179113388062,0.5129593014717102,0.5219802856445312,0.5236858328183492,0.009531070982692246,1
0.1862649122873942,0.01791966015378035,0.15046302477518717,0.01591726256562739,1.0,eom,10,35,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 10, 'min_samples': 35}",0.4675776958465576,0.49303707480430603,0.49254921078681946,0.48438799381256104,0.011888344182552744,55
0.1692660649617513,0.014653168494118293,0.15357192357381186,0.023342114426173014,1.0,eom,20,5,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 20, 'min_samples': 5}",0.5067825317382812,0.4378972351551056,0.48150834441185,0.4753960371017456,0.028452489602000086,64
0.16573619842529297,0.006422333561002162,0.1570891539255778,0.02235126458513392,1.0,eom,20,10,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 20, 'min_samples': 10}",0.49991223216056824,0.43861785531044006,0.4708380103111267,0.46978936592737836,0.02503430845385398,67
0.17397665977478027,0.0019172314174153915,0.17026734352111816,0.01633012181712763,1.0,eom,20,15,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 20, 'min_samples': 15}",0.5470590591430664,0.439107209444046,0.4723435044288635,0.48616992433865863,0.04514257324670697,52
