mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_cluster_selection_method,param_min_cluster_size,param_min_samples,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0834654172261556,0.011988594861005617,0.11771130561828613,0.028010735468055943,1.0,eom,5,5,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 5, 'min_samples': 5}",0.23170264065265656,0.150799959897995,0.12468314170837402,0.16906191408634186,0.04555888143676841,91
0.08115522066752116,0.012168491517710638,0.10857264200846355,0.009968853726112349,1.0,eom,5,10,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 5, 'min_samples': 10}",0.2201244831085205,0.2399153709411621,0.22730185091495514,0.22911390165487924,0.008180564618414998,85
0.11025587717692058,0.008557670518005957,0.1673895517985026,0.02493436037144085,1.0,eom,5,15,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 5, 'min_samples': 15}",0.26159125566482544,0.27657055854797363,0.2495248168706894,0.26256221036116284,0.011062703120104421,76
0.09011522928873698,0.011948561979396788,0.15625651677449545,0.022771023674997073,1.0,eom,5,25,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 5, 'min_samples': 25}",0.3796612024307251,0.42692697048187256,0.4460151493549347,0.4175344407558441,0.02789117278633692,52
0.0982968012491862,0.011920675555291024,0.1696786880493164,0.01396579524220713,1.0,eom,5,35,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 5, 'min_samples': 35}",0.47318434715270996,0.45759671926498413,0.4562528431415558,0.46234463651974994,0.007684442973241881,1
0.09323819478352864,0.002479114343344811,0.1705005963643392,0.018959668382724622,1.0,eom,10,5,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 10, 'min_samples': 5}",0.2551184594631195,0.32744333148002625,0.17999309301376343,0.2541849613189697,0.060199926744298124,79
0.11317086219787598,0.021885642153543598,0.15227977434794107,0.012381832357792683,1.0,eom,10,10,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 10, 'min_samples': 10}",0.2252868264913559,0.2399153709411621,0.24245984852313995,0.235887348651886,0.007567337448896809,82
0.1090840498606364,0.007218232147013039,0.15662272771199545,0.00923930254982621,1.0,eom,10,15,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 10, 'min_samples': 15}",0.3576759994029999,0.29147204756736755,0.2857721149921417,0.31164005398750305,0.03263539500363047,70
0.15318775177001953,0.012024435768034348,0.10421268145243327,0.00926631631354917,1.0,eom,10,25,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 10, 'min_samples': 25}",0.3796612024307251,0.42692697048187256,0.4460151493549347,0.4175344407558441,0.02789117278633692,52
0.14928094546000162,0.009442432119158494,0.12084563573201497,0.0216814285140251,1.0,eom,10,35,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 10, 'min_samples': 35}",0.47318434715270996,0.45759671926498413,0.4562528431415558,0.46234463651974994,0.007684442973241881,1
0.13071227073669434,0.003635429557249799,0.13340258598327637,0.006033615096330285,1.0,eom,20,5,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 20, 'min_samples': 5}",0.23260167241096497,0.36621543765068054,0.333067923784256,0.3106283446153005,0.05680851227497115,73
0.13949020703633627,0.010461459981295822,0.12678774197896323,0.007088781747508965,1.0,eom,20,10,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 20, 'min_samples': 10}",0.3026934564113617,0.36621543765068054,0.3220584988594055,0.33032246430714923,0.026582956555322192,67
0.1355005900065104,0.00438432112371896,0.14312307039896646,0.009375208204254457,1.0,eom,20,15,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 20, 'min_samples': 15}",0.3813968598842621,0.27391543984413147,0.3698347508907318,0.34171568353970844,0.04817381982625894,64
0.14252805709838867,0.0066789919550429315,0.1413111686706543,0.011504216159353362,1.0,eom,20,25,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 20, 'min_samples': 25}",0.3935829997062683,0.4640628695487976,0.4460151493549347,0.4345536728700002,0.029892887623045022,43
0.17195280392964682,0.007681056312247955,0.1300837198893229,0.009624181362721074,1.0,eom,20,35,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 20, 'min_samples': 35}",0.47318434715270996,0.45759671926498413,0.4562528431415558,0.46234463651974994,0.007684442973241881,1
0.19668213526407877,0.011472411620296278,0.11567799250284831,0.0076004967689306735,1.0,eom,30,5,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 30, 'min_samples': 5}",0.437882661819458,0.36621543765068054,0.4566633403301239,0.42025381326675415,0.03897253734574421,46
0.1392537752787272,0.005065323863564862,0.1087961991628011,0.004011133599544719,1.0,eom,30,10,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 30, 'min_samples': 10}",0.4721813201904297,0.36621543765068054,0.35125023126602173,0.396548996369044,0.053827970768000465,61
0.14469567934672037,0.005214871006079964,0.11407828330993652,0.004926738080722624,1.0,eom,30,15,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 30, 'min_samples': 15}",0.3677610456943512,0.3837999999523163,0.4556290805339813,0.40239670872688293,0.038206247914698864,58
0.14438255627950033,0.004039818236356862,0.11217880249023438,0.0027245168559447536,1.0,eom,30,25,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 30, 'min_samples': 25}",0.3935829997062683,0.4640628695487976,0.46031683683395386,0.4393209020296733,0.032377718387641925,40
0.1490615208943685,0.003164216125635894,0.10707831382751465,0.0008622839190743085,1.0,eom,30,35,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 30, 'min_samples': 35}",0.47318434715270996,0.45759671926498413,0.4562528431415558,0.46234463651974994,0.007684442973241881,1
0.14714566866556802,0.014579616638674171,0.12451132138570149,0.02233062897808096,1.0,eom,40,5,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 40, 'min_samples': 5}",0.4721813201904297,0.44153663516044617,0.46158984303474426,0.4584359327952067,0.01270785957576436,19
0.15326650937398276,0.023500320458265323,0.11341142654418945,0.008182983176774343,1.0,eom,40,10,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 40, 'min_samples': 10}",0.4721813201904297,0.44153663516044617,0.3408980667591095,0.41820534070332843,0.056077833610447846,49
0.14636611938476562,0.004123583590922511,0.10850000381469727,0.005071250275559032,1.0,eom,40,15,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 40, 'min_samples': 15}",0.4627613127231598,0.44140002131462097,0.46158984303474426,0.45525039235750836,0.009805361418698746,28
