mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_cluster_selection_method,param_min_cluster_size,param_min_samples,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.04534602165222168,0.00175318252860182,0.13061030705769858,0.02205861678700057,1.0,eom,5,5,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 5, 'min_samples': 5}",0.2640095353126526,0.35840314626693726,0.14853811264038086,0.25698359807332355,0.08582096065001507,85
0.05497336387634277,0.007445687793164668,0.1600015958150228,0.026107549252102912,1.0,eom,5,10,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 5, 'min_samples': 10}",0.18013496696949005,0.3399430513381958,0.21254862844944,0.24420888225237528,0.06897552566211947,88
0.05716300010681152,0.010212416342801877,0.17513569196065268,0.022458243935327363,1.0,eom,5,15,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 5, 'min_samples': 15}",0.25110992789268494,0.25623655319213867,0.28005972504615784,0.26246873537699383,0.012613557782421427,79
0.0670641263326009,0.0035031941266733748,0.1758751074473063,0.013214878756269111,1.0,eom,5,25,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 5, 'min_samples': 25}",0.4047614634037018,0.3456001877784729,0.27578824758529663,0.3420499662558238,0.052712905783942124,61
0.0732872486114502,0.011868267539936958,0.1738592783610026,0.010757769053470378,1.0,eom,5,35,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 5, 'min_samples': 35}",0.46073055267333984,0.4126449525356293,0.4106951057910919,0.4280235370000203,0.023141047675402412,40
0.06270623207092285,0.002337119481523319,0.16747172673543295,0.008406906999830863,1.0,eom,10,5,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 10, 'min_samples': 5}",0.3029569685459137,0.3792443573474884,0.2785288989543915,0.32024340828259784,0.042895350477725976,70
0.07723879814147949,0.00522280524094876,0.17461435000101724,0.0023347090742126433,1.0,eom,10,10,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 10, 'min_samples': 10}",0.20230312645435333,0.35733890533447266,0.21254862844944,0.2573968867460887,0.07079335132352238,82
0.08353122075398763,0.009671221556535395,0.15800722440083823,0.0036322532591470395,1.0,eom,10,15,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 10, 'min_samples': 15}",0.32600563764572144,0.2353629171848297,0.28005972504615784,0.28047609329223633,0.03700590687106674,76
0.09190185864766438,0.009514464993048453,0.08667667706807454,0.002596834458617928,1.0,eom,10,25,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 10, 'min_samples': 25}",0.4047614634037018,0.3456001877784729,0.27578824758529663,0.3420499662558238,0.052712905783942124,61
0.09451603889465332,0.011687576873981476,0.16122945149739584,0.015486844354155309,1.0,eom,10,35,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 10, 'min_samples': 35}",0.5380354523658752,0.4126449525356293,0.4106951057910919,0.45379183689753216,0.05957455013658847,7
