mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_cluster_selection_method,param_min_cluster_size,param_min_samples,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.08837628364562988,0.0070983002830733435,0.13335148493448892,0.03948993367699312,1.0,eom,5,5,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 5, 'min_samples': 5}",0.37931811809539795,0.44048023223876953,0.36397549510002136,0.3945912818113963,0.03304739877397316,88
0.08132187525431316,0.008863489599042786,0.1122434933980306,0.010859659924346144,1.0,eom,5,10,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 5, 'min_samples': 10}",0.4463109076023102,0.3801899552345276,0.42581430077552795,0.4174383878707886,0.027635870690661903,82
0.09530186653137207,0.010627948138025761,0.1434765656789144,0.026000606481084397,1.0,eom,5,15,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 5, 'min_samples': 15}",0.3992956578731537,0.42679521441459656,0.4503874182701111,0.4254927635192871,0.02087844628424324,79
0.09232171376546223,0.0007504898898567962,0.1623347600301107,0.0077344238192670325,1.0,eom,5,25,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 5, 'min_samples': 25}",0.5314524173736572,0.3939952552318573,0.41112804412841797,0.44552523891131085,0.0611609522092785,73
0.09506265322367351,0.009631875440378225,0.15627209345499674,0.007105505071264404,1.0,eom,5,35,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 5, 'min_samples': 35}",0.49630579352378845,0.49105092883110046,0.4782083332538605,0.48852168520291644,0.007601636755920287,49
0.0962521235148112,0.009603170387044904,0.15761423110961914,0.005617963003454776,1.0,eom,10,5,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 10, 'min_samples': 5}",0.4696536064147949,0.44943517446517944,0.4813673496246338,0.4668187101682027,0.013189476364390544,64
0.0948789914449056,0.008245852310033854,0.16557828585306802,0.010434254818334923,1.0,eom,10,10,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 10, 'min_samples': 10}",0.4463109076023102,0.3801899552345276,0.40479257702827454,0.4104311466217041,0.02728662903084714,85
0.10202606519063313,0.0127877201930102,0.15784239768981934,0.010986554585822704,1.0,eom,10,15,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 10, 'min_samples': 15}",0.4440935552120209,0.42679521441459656,0.4503874182701111,0.44042539596557617,0.009974619955433455,76
0.13431676228841147,0.002881638153835883,0.11002198855082194,0.016283084754840256,1.0,eom,10,25,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 10, 'min_samples': 25}",0.5314524173736572,0.493698388338089,0.5174111127853394,0.5141873061656952,0.015580679787165439,1
0.14446775118509927,0.003938849577162985,0.12500389417012533,0.014001951232649083,1.0,eom,10,35,"{'alpha': 1.0, 'cluster_selection_method': 'eom', 'min_cluster_size': 10, 'min_samples': 35}",0.49630579352378845,0.4582752585411072,0.4782083332538605,0.4775964617729187,0.01553192814386178,58
